"budget","package.deaths","package.che.10","package.E","int_n_list","no_int_n_list"
32500000,4394.26293988786,0.0208967362975756,0.0849349551632141,"3, 4, 5, 6, 9, 10, 11, 12, 14, 16, 18, 19","1, 2, 7, 8, 13, 15, 17, 20"
32500000,4407.319336491,0.016436427898223,0.189652816813301,"1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19","2, 3, 9, 11, 17, 20"
32500000,4437.04864335418,0.0185730024149629,0.128902553007689,"3, 5, 6, 9, 10, 12, 13, 14, 18, 19","1, 2, 4, 7, 8, 11, 15, 16, 17, 20"
32500000,4485.9073893252,0.0166795963735181,0.186453311961231,"1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 19","2, 3, 9, 17, 20"
32500000,4495.12348722959,0.0182133828477863,0.112327377834413,"3, 5, 6, 9, 10, 11, 12, 13, 14, 16, 18","1, 2, 4, 7, 8, 15, 17, 19, 20"
32500000,4516.86340926766,0.0184392208054402,0.1031922274088,"3, 5, 6, 8, 9, 10, 11, 12, 14, 18, 19","1, 2, 4, 7, 13, 15, 16, 17, 20"
32500000,4799.18074911555,0.0165010330183492,0.113010268771841,"1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 19","2, 3, 15, 16, 17, 20"
32500000,4819.61580717005,0.0162578856081526,0.111862893775735,"1, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 18, 19","2, 3, 11, 16, 17, 20"
32500000,4898.20386000424,0.0165010540834477,0.108663388923665,"1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19","2, 3, 16, 17, 20"
32500000,5003.52694870011,0.0167697575536365,0.0998193034776855,"1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19","2, 3, 17, 20"
32500000,5017.2132101241,0.0163705480561945,0.00911499515907382,"2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19","1, 3, 16, 17, 20"
32500000,5122.53629881997,0.0166392515263834,0.000270909713094271,"2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19","1, 3, 17, 20"
55000000,3592.49726605704,0.142356320348153,0.23871569485772,"4, 5, 6, 7, 8, 11, 12, 13, 17, 18, 19, 20","1, 2, 3, 9, 10, 14, 15, 16"
55000000,3697.82035475291,0.142625023818342,0.22987160941174,"4, 5, 6, 7, 8, 11, 12, 13, 16, 17, 18, 19, 20","1, 2, 3, 9, 10, 14, 15"
55000000,3701.13882145241,0.143342417801079,0.12929470152171,"1, 4, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20","2, 3, 7, 8, 9, 14, 15"
55000000,3848.85110609023,0.142366034291921,0.23246396264638,"4, 5, 6, 7, 11, 12, 13, 14, 17, 18, 19, 20","1, 2, 3, 8, 9, 10, 15, 16"
55000000,3887.05455821833,0.0787285032899339,0.328057733445515,"3, 4, 5, 6, 7, 8, 11, 12, 13, 18, 19, 20","1, 2, 9, 10, 14, 15, 16, 17"
55000000,3954.1741947861,0.14263473776211,0.2236198772004,"4, 5, 6, 7, 11, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 8, 9, 10, 15"
55000000,3998.18661133172,0.139934053794679,0.245076654298056,"5, 6, 7, 8, 12, 13, 14, 17, 18, 19, 20","1, 2, 3, 4, 9, 10, 11, 15, 16"
55000000,4002.6724531343,0.142413742366625,0.195122422082433,"4, 5, 6, 8, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 7, 9, 10, 11, 15"
55000000,4076.77466416591,0.140177222269974,0.241877149445986,"5, 6, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20","1, 2, 3, 4, 9, 10, 15, 16"
55000000,4081.26050596849,0.14265691084192,0.191922917230363,"4, 5, 6, 8, 11, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 7, 9, 10, 15"
55000000,4093.92591645964,0.142597426049837,0.146165835400043,"4, 5, 6, 10, 12, 13, 14, 17, 18, 19, 20","1, 2, 3, 7, 8, 9, 11, 15, 16"
55000000,4143.40839825152,0.078738217233702,0.321806001234175,"3, 4, 5, 6, 7, 11, 12, 13, 14, 18, 19, 20","1, 2, 8, 9, 10, 15, 16, 17"
55000000,4145.67748207943,0.142441492425602,0.147805589923015,"4, 5, 6, 7, 10, 11, 12, 14, 15, 17, 18, 19, 20","1, 2, 3, 8, 9, 13, 16"
